ID_NUM,IND_ACCDA,IND_ACCIV,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,FECHA_ACCIDENTE,HORA_ACCIDENTE,MES_1F,ANYO,CCAA_1F,PROVINCIA_1F,COD_MUNICIPIO,CARRETERA,KM,SENTIDO_1F,TIPO_VIA_3F,TITULARIDAD_VIA_2F,TIPO_ANIMAL_1F,TIPO_ANIMAL_2F
202410242127,1,0,0,0,0,6/7/2024,22:50,7,2024,10,10,00000,EX-203,76,2,2,2,5,1
202410242128,1,0,0,0,0,15/7/2024,6:40,7,2024,10,10,00000,CHT,"2,5",1,2,5,8,1
202410242129,1,0,0,0,0,24/7/2024,0:30,7,2024,10,10,00000,EX-203,"76,5",1,2,2,8,1
202410242130,1,0,0,0,0,17/9/2024,7:45,9,2024,10,10,00000,EX-203,73,2,2,2,8,1
202410242131,1,0,0,0,0,28/11/2024,20:00,11,2024,10,10,00000,EX-203,"75,934",2,2,2,8,1
202410242132,1,0,0,0,0,18/2/2024,19:40,2,2024,10,10,00000,EX-387,31,1,2,2,8,1
202410242133,1,0,0,0,0,25/3/2024,10:50,3,2024,10,10,00000,EX-387,34,1,2,2,3,1
202410242134,1,0,0,0,0,29/3/2024,20:45,3,2024,10,10,00000,EX-387,"27,6",1,2,2,3,1
202410242135,1,0,0,0,0,22/7/2024,7:00,7,2024,10,10,00000,CC-432,"8,148",2,2,3,5,1
202410242136,1,0,0,0,0,13/9/2024,21:45,9,2024,10,10,00000,CC-432,2,3,2,3,3,1
202410242137,1,0,0,0,0,22/9/2024,5:30,9,2024,10,10,00000,EX-387,"33,611",2,2,2,3,1
202410242138,1,0,0,0,0,7/11/2024,19:15,11,2024,10,10,00000,EX-387,"30,142",2,2,2,3,1
202410242139,1,0,0,0,0,9/11/2024,13:20,11,2024,10,10,00000,EX-387,"34,9",2,2,2,3,1
202410242140,1,0,0,0,0,17/11/2024,5:40,11,2024,10,10,00000,EX-387,30,1,1,2,3,1
202410242141,1,0,0,0,0,27/11/2024,7:40,11,2024,10,10,00000,EX-387,"34,7",1,2,2,5,1
202410242142,1,0,0,0,0,23/12/2024,18:20,12,2024,10,10,00000,CC-432,37,1,2,3,3,1
202410242143,1,0,0,0,0,27/4/2024,0:30,4,2024,10,10,00000,A-66,"457,6",1,1,1,17,1
202410242144,1,0,0,0,0,7/7/2024,1:10,7,2024,10,10,00000,EX-205,"43,1",1,2,2,17,1
202410242145,1,0,0,0,0,24/8/2024,0:50,8,2024,10,10,00000,EX-205,"48,5",2,2,2,16,1
202410242146,1,0,0,0,0,6/10/2024,21:45,10,2024,10,10,00000,EX-205,51,1,2,2,8,1
202410242147,1,0,0,0,0,17/2/2024,9:15,2,2024,10,10,00000,CC-215,"4,1",1,2,3,8,1
202410242148,1,0,0,0,0,1/3/2024,20:30,3,2024,10,10,00000,EX-205,104,1,1,2,20,2
202410242149,1,0,0,0,0,5/3/2024,7:45,3,2024,10,10,00000,EX-205,"97,412",1,2,2,3,1
202410242150,1,0,0,0,0,20/4/2024,0:30,4,2024,10,10,00000,CC-215,"3,8",2,2,3,8,1
202410242151,1,0,0,0,0,30/4/2024,16:20,4,2024,10,10,00000,CC-217,"3,5",1,2,3,3,1
202410242152,1,0,0,0,0,17/5/2024,7:30,5,2024,10,10,00000,EX-205,"107,231",1,2,2,5,1
202410242153,1,0,0,0,0,1/9/2024,22:45,9,2024,10,10,00000,CC-215,"3,2",2,2,3,8,1
202410242154,1,0,0,0,0,15/9/2024,0:00,9,2024,10,10,00000,EX-205,106,1,2,2,8,1
202410242155,1,0,0,0,0,6/10/2024,4:25,10,2024,10,10,00000,EX-205,"97,6",2,2,2,3,1
202410242156,1,0,0,0,0,30/11/2024,18:50,11,2024,10,10,00000,EX-205,101,1,2,2,8,1
202410242157,1,0,0,0,0,8/12/2024,21:20,12,2024,10,10,00000,EX-205,"100,671",1,2,2,3,1
202410242158,1,0,0,0,0,11/3/2024,7:30,3,2024,10,10,00000,EX-206,"40,59",2,2,2,8,1
202410242159,1,0,0,0,0,30/4/2024,23:45,4,2024,10,10,00000,CC-347,"0,5",1,2,3,8,1
202410242160,1,0,0,0,0,2/11/2024,22:15,11,2024,10,10,00000,CC-347,"1,8",1,2,3,8,1
202410242161,1,0,0,0,0,11/11/2024,19:20,11,2024,10,10,00000,EX-206,"39,92",2,2,2,8,1
202410242162,1,0,0,0,0,2/12/2024,20:25,12,2024,10,10,00000,EX-206,"39,89",2,2,2,8,1
202410242163,1,0,0,0,0,11/3/2024,4:00,3,2024,10,10,00000,EX-108,"119,45",2,2,2,3,1
202410242164,1,0,0,0,0,20/3/2024,3:30,3,2024,10,10,00000,EX-117,"63,8",2,2,2,8,1
202410242165,1,0,0,0,0,26/3/2024,5:45,3,2024,10,10,00000,EX-117,66,2,2,2,3,1
202410242166,1,0,0,0,0,1/4/2024,8:00,4,2024,10,10,00000,EX-117,"62,8",1,2,2,3,1
202410242167,1,0,0,0,0,4/5/2024,22:05,5,2024,10,10,00000,EX-117,"62,7",2,2,2,3,1
202410242168,1,0,0,0,0,26/5/2024,22:30,5,2024,10,10,00000,EX-117,"60,7",2,2,2,26,2
202410242169,0,1,0,0,1,26/5/2024,22:30,5,2024,10,10,00000,EX-117,"60,682",1,2,2,26,2
202410242170,1,0,0,0,0,18/6/2024,11:45,6,2024,10,10,00000,EX-117,"63,5",2,2,2,6,1
202410242171,1,0,0,0,0,19/7/2024,3:30,7,2024,10,10,00000,EX-117,"64,1",1,2,2,5,1
202410242172,1,0,0,0,0,29/7/2024,4:45,7,2024,10,10,00000,EX-117,"62,2",1,2,2,3,1
202410242173,1,0,0,0,0,20/8/2024,4:30,8,2024,10,10,00000,EX-117,68,1,2,2,3,1
202410242174,1,0,0,0,0,2/9/2024,21:00,9,2024,10,10,00000,EX-372,33,1,2,2,0,0
202410242175,1,0,0,0,0,4/10/2024,7:00,10,2024,10,10,00000,EX-372,36,1,2,2,8,1
202410242176,1,0,0,0,0,11/10/2024,0:40,10,2024,10,10,00000,EX-117,"60,6",2,2,2,3,1
202410242177,1,0,0,0,0,6/11/2024,19:05,11,2024,10,10,00000,EX-108,118,1,2,2,3,1
202410242178,1,0,0,0,0,25/11/2024,19:50,11,2024,10,10,00000,EX-117,"62,927",2,2,2,3,1
202410242179,1,0,0,0,0,9/12/2024,19:40,12,2024,10,10,00000,EX-117,65,1,2,2,3,1
202410242180,1,0,0,0,0,24/2/2024,1:00,2,2024,10,10,00000,EX-102,"29,5",1,2,2,8,1
202410242181,1,0,0,0,0,7/4/2024,2:20,4,2024,10,10,00000,EX-102,31,1,2,2,8,1
202410242182,0,1,0,0,1,8/7/2024,6:10,7,2024,10,10,00000,EX-102,30,2,2,2,3,1
202410242183,1,0,0,0,0,4/8/2024,9:20,8,2024,10,10,00000,EX-102,"31,05",1,2,2,8,1
202410242184,1,0,0,0,0,13/9/2024,2:00,9,2024,10,10,00000,EX-355,"24,6",1,2,2,8,1
202410242185,1,0,0,0,0,27/10/2024,21:30,10,2024,10,10,00000,EX-102,32,1,2,2,8,1
202410242186,1,0,0,0,0,22/11/2024,19:35,11,2024,10,10,00000,EX-102,"21,467",2,2,2,5,1
202410242187,1,0,0,0,0,4/12/2024,19:00,12,2024,10,10,00000,EX-208,"98,6",1,2,2,8,1
202410242188,1,0,0,0,0,29/12/2024,0:35,12,2024,10,10,00000,EX-102,"29,458",2,2,2,3,1
202410242190,1,0,0,0,0,10/2/2024,0:22,2,2024,10,10,00000,CAMINO GEN,"3,8",1,2,5,9,1
202410242191,1,0,0,0,0,15/11/2024,21:45,11,2024,10,10,10180,CG-9,"7,5",2,2,5,8,1
202410242192,1,0,0,0,0,27/9/2024,5:50,9,2024,10,10,00000,EX-A1,"65,8",1,1,2,17,1
202410242193,1,0,0,0,0,29/10/2024,19:10,10,2024,10,10,00000,C.G. NÚM.,"5,1",1,2,5,8,1
202410242194,1,0,0,0,0,7/12/2024,19:30,12,2024,10,10,00000,EX-A1,"63,75",1,1,1,17,1
202411242195,1,0,0,0,0,29/1/2024,8:30,1,2024,1,11,11001,A-381,"42,626",1,1,2,20,2
202411242196,1,0,0,0,0,11/6/2024,3:15,6,2024,1,11,11001,CRTA. PRES,"5,639",1,2,4,3,1
202411242197,1,0,0,0,0,13/6/2024,20:40,6,2024,1,11,11001,A-2228,"20,8",1,2,2,20,2
202411242198,1,0,0,0,0,17/6/2024,3:30,6,2024,1,11,11001,A-381,"55,316",1,1,2,8,1
202411242199,1,0,0,0,0,10/8/2024,8:35,8,2024,1,11,11020,A-2304,"27,3",2,2,2,8,1
202411242200,0,1,0,0,2,24/10/2024,20:50,10,2024,1,11,11001,CA-5200,"4,55",1,2,3,0,0
202411242201,1,0,0,0,0,25/10/2024,8:20,10,2024,1,11,11001,A-381,"50,735",2,1,2,8,1
202411242202,1,0,0,0,0,16/11/2024,18:25,11,2024,1,11,11001,A-381,42,1,1,2,0,0
202411242203,1,0,0,0,0,26/2/2024,6:50,2,2024,1,11,11004,N-340,"99,7",1,2,1,8,1
202411242204,1,0,0,0,0,4/9/2024,16:15,9,2024,1,11,11004,CA-9208,"3,6",2,2,3,20,2
202411242205,1,0,0,0,0,17/10/2024,20:20,10,2024,1,11,11004,N-340,"97,8",2,2,1,8,1
202411242206,1,0,0,0,0,24/12/2024,17:40,12,2024,1,11,11004,A-7,"1120,6",1,1,1,20,2
202411242207,1,0,0,0,0,19/2/2024,21:15,2,2024,1,11,11005,A-384,"47,1",1,2,2,20,2
202411242208,1,0,0,0,0,8/7/2024,22:45,7,2024,1,11,11024,A-384,59,2,2,2,8,1
202411242209,1,0,0,0,0,18/9/2024,0:50,9,2024,1,11,11005,A-384,"46,7",2,2,2,25,2
202411242210,0,1,0,0,1,13/10/2024,2:15,10,2024,1,11,11005,A-374,"0,1",1,2,2,22,2
202411242211,1,0,0,0,0,15/4/2024,22:35,4,2024,1,11,11006,A-389,8,1,2,2,20,2
202411242212,1,0,0,0,0,30/8/2024,2:30,8,2024,1,11,11006,A-372,"14,873",2,2,2,3,1
202411242213,0,1,0,0,1,24/8/2024,0:30,8,2024,1,11,11007,A-2231,"7,6",2,2,2,8,1
202411242214,1,0,0,0,0,29/6/2024,1:10,6,2024,1,11,11008,A-381,"76,625",2,2,2,3,1
202411242215,1,0,0,0,0,24/6/2024,6:30,6,2024,1,11,11008,A-381,65,1,1,2,8,1
202411242216,0,1,0,0,1,19/7/2024,10:05,7,2024,1,11,11008,CA-9206,"0,35",2,2,3,22,2
202411242217,1,0,0,0,0,30/7/2024,2:00,7,2024,1,11,11008,A-7,1111,1,1,1,8,1
202411242218,0,1,0,0,1,6/9/2024,22:00,9,2024,1,11,11008,A-2226,"20,721",2,2,2,18,1
202411242219,1,0,0,0,0,19/9/2024,22:05,9,2024,1,11,11008,A-381,"68,9",1,1,2,24,2
202411242220,1,0,0,0,0,27/9/2024,22:00,9,2024,1,11,11008,A-381,"81,7",2,1,2,5,1
202411242221,1,0,0,0,0,6/10/2024,6:50,10,2024,1,11,11008,A-7,"1111,529",2,1,1,20,2
202411242222,1,0,0,0,0,25/10/2024,20:30,10,2024,1,11,11008,A-381,77,2,1,2,18,1
202411242223,1,0,0,0,0,8/12/2024,12:55,12,2024,1,11,11008,A-7,"1110,6",2,1,1,20,2
202411242224,1,0,0,0,0,9/4/2024,6:30,4,2024,1,11,00000,A-373,21,1,2,2,3,1
202411242225,1,0,0,0,0,24/4/2024,0:00,4,2024,1,11,11041,CA-8100,"0,4",1,2,3,22,2
202411242226,1,0,0,0,0,26/8/2024,6:00,8,2024,1,11,11010,A-384,"13,385",1,2,2,26,2
202411242227,1,0,0,0,0,31/8/2024,21:28,8,2024,1,11,11010,A-384,"11,293",1,2,2,24,2
202411242228,1,0,0,0,0,12/11/2024,3:40,11,2024,1,11,11010,A-384,"13,6",2,2,2,26,2
202411242229,1,0,0,0,0,22/9/2024,3:20,9,2024,1,11,00000,A-405,"32,297",2,2,2,6,1
202411242230,1,0,0,0,0,4/10/2024,4:25,10,2024,1,11,11033,A-405,"45,874",2,2,2,6,1
202411242231,0,1,0,0,4,22/2/2024,18:35,2,2024,1,11,11015,A-48,13,1,1,1,20,2
202411242232,1,0,0,0,0,11/6/2024,0:05,6,2024,1,11,11015,A-48,"4,9",2,1,1,20,2
202411242233,1,0,0,0,0,24/11/2024,12:35,11,2024,1,11,11015,A-48,"6,5",1,1,1,20,2
202411242234,1,0,0,0,0,6/4/2024,20:20,4,2024,1,11,11016,A-480,"2,871",1,2,2,20,2
202411242235,1,0,0,0,0,12/12/2024,22:30,12,2024,1,11,11016,A-491,"0,25",1,2,2,22,2
202411242236,1,0,0,0,0,13/1/2024,20:30,1,2024,1,11,00000,A-374,"5,806",2,2,2,20,2
202411242237,1,0,0,0,0,14/7/2024,0:05,7,2024,1,11,11005,CA-9109,"3,882",2,2,3,17,1
202411242238,1,0,0,0,0,26/7/2024,3:10,7,2024,1,11,00000,A-374,"3,8",2,2,2,24,2
202411242239,1,0,0,0,0,14/10/2024,21:55,10,2024,1,11,00000,A-2300,13,3,2,2,8,1
202411242240,1,0,0,0,0,14/5/2024,7:20,5,2024,1,11,00000,A-372,"50,8",2,2,2,22,2
202411242241,1,0,0,0,0,18/11/2024,6:20,11,2024,1,11,00000,A-372,"57,922",1,2,2,18,1
202411242242,1,0,0,0,0,31/12/2024,15:40,12,2024,1,11,00000,CA-9104,2,2,2,3,2,1
202411242243,1,0,0,0,0,11/1/2024,13:20,1,2024,1,11,11020,A-381,15,2,1,2,0,0
202411242244,1,0,0,0,0,27/1/2024,19:50,1,2024,1,11,11020,A-381,"2,4",2,1,2,20,2
202411242245,1,0,0,0,0,1/2/2024,7:40,2,2024,1,11,11020,A-2003,"24,2",2,2,2,20,2
202411242246,1,0,0,0,0,9/2/2024,19:45,2,2024,1,11,11020,A-382,"6,8",1,1,2,20,2
202411242247,1,0,0,0,0,13/2/2024,14:50,2,2024,1,11,11020,CA-3107,1,2,2,3,20,2
202411242248,1,0,0,0,0,7/3/2024,5:55,3,2024,1,11,11020,A-389,15,1,2,2,20,2
202411242249,1,0,0,0,0,8/3/2024,16:50,3,2024,1,11,11020,N-349,"0,4",2,2,1,21,2
202411242250,1,0,0,0,0,15/4/2024,7:30,4,2024,1,11,11020,CA-6108,5,1,2,3,3,1
202411242251,0,1,0,0,1,18/5/2024,13:00,5,2024,1,11,11020,CA-6107,"1,921",2,2,3,21,2
202411242252,1,0,0,0,0,29/7/2024,15:50,7,2024,1,11,11020,AP-4,68,2,1,1,1,1
202411242253,1,0,0,0,0,23/8/2024,7:15,8,2024,1,11,11020,A-2003,"9,01",1,2,2,20,2
202411242254,1,0,0,0,0,24/8/2024,21:50,8,2024,1,11,11020,CA-4105,"0,76",1,2,3,25,2
202411242255,1,0,0,0,0,16/9/2024,6:45,9,2024,1,11,11020,A-381,"12,95",1,1,2,0,0
202411242256,1,0,0,0,0,18/9/2024,12:40,9,2024,1,11,11027,A-2078,"7,154",2,2,2,1,1
202411242257,1,0,0,0,0,26/9/2024,22:00,9,2024,1,11,11020,A-480,"22,5",2,1,2,20,2
202411242258,1,0,0,0,0,3/10/2024,21:40,10,2024,1,11,11020,A-2000,"9,641",1,2,2,21,2
202411242259,1,0,0,0,0,13/10/2024,20:15,10,2024,1,11,11020,A-4,637,2,1,1,20,2
202411242260,1,0,0,0,0,23/11/2024,21:10,11,2024,1,11,11020,A-4,"633,4",2,1,1,20,2
202411242261,1,0,0,0,0,24/11/2024,20:40,11,2024,1,11,11020,A-2003,"7,2",2,2,2,20,2
202411242262,1,0,0,0,0,27/11/2024,19:00,11,2024,1,11,11020,A-2005,"0,7",1,2,2,20,2
202411242263,1,0,0,0,0,29/11/2024,6:30,11,2024,1,11,11020,CA-3110,"4,036",2,2,3,20,2
202411242264,1,0,0,0,0,2/12/2024,6:45,12,2024,1,11,11020,CA-3110,"13,504",2,2,3,20,2
202411242265,1,0,0,0,0,14/12/2024,19:30,12,2024,1,11,11020,A-2000,"5,4",2,2,2,20,2
202411242266,1,0,0,0,0,12/3/2024,3:00,3,2024,1,11,11021,A-405,"29,038",1,2,2,8,1
202411242267,1,0,0,0,0,18/3/2024,23:40,3,2024,1,11,11021,A-405R2,"15,5",1,2,2,0,0
202411242268,1,0,0,0,0,24/6/2024,23:43,6,2024,1,11,00000,A-405,"32,029",1,2,2,8,1
202411242269,1,0,0,0,0,20/5/2024,22:55,5,2024,1,11,11023,A-396,"9,7",2,2,2,26,2
202411242270,1,0,0,0,0,26/7/2024,0:50,7,2024,1,11,11023,A-381,"31,9",2,1,2,26,2
202411242271,1,0,0,0,0,14/10/2024,7:30,10,2024,1,11,11023,A-2225,1,2,2,2,20,2
202411242272,0,1,0,0,1,29/11/2024,22:00,11,2024,1,11,11023,A-2225,2,2,2,2,20,2
202411242273,0,1,0,0,1,1/1/2024,22:45,1,2024,1,11,11024,A-384,"56,049",2,2,2,17,1
202411242274,1,0,0,0,0,20/1/2024,21:30,1,2024,1,11,11024,A-384,"70,3",1,2,2,17,1
202411242275,1,0,0,0,0,11/11/2024,19:45,11,2024,1,11,11024,A-384,"64,6",1,2,2,20,2
202411242276,1,0,0,0,0,3/1/2024,8:15,1,2024,1,11,11025,CA-3200,"10,117",2,2,3,20,2
202411242277,1,0,0,0,0,2/7/2024,7:15,7,2024,1,11,11006,A-372,"21,6",2,2,2,3,1
202411242278,1,0,0,0,0,20/11/2024,23:00,11,2024,1,11,11026,A-372,"23,6",1,2,2,20,2
202411242279,1,0,0,0,0,12/4/2024,10:30,4,2024,1,11,11027,A-491,"26,8",1,1,2,20,2
202411242280,1,0,0,0,0,15/9/2024,1:45,9,2024,1,11,11027,A-4,"652,3",1,1,1,17,1
202411242281,0,1,0,0,4,9/11/2024,18:25,11,2024,1,11,11027,A-2078,"7,5",2,2,2,18,1
202411242282,1,0,0,0,0,15/12/2024,10:15,12,2024,1,11,11027,A-2001,"2,7",2,2,2,20,2
202411242283,0,1,0,0,1,13/7/2024,20:50,7,2024,1,11,11028,CA-3205,"4,1",2,2,3,20,2
202411242284,1,0,0,0,0,5/10/2024,7:50,10,2024,1,11,11028,CA-32,"2,9",2,1,1,20,2
202411242285,1,0,0,0,0,1/2/2024,16:40,2,2024,1,11,11030,A-2076,"2,197",1,2,2,20,2
202411242286,1,0,0,0,0,19/3/2024,9:50,3,2024,1,11,11031,CA-33,"8,5",2,1,1,20,2
202411242287,1,0,0,0,0,22/1/2024,20:45,1,2024,1,11,11032,A-480,"6,55",2,1,2,20,2
202411242288,0,1,0,0,3,21/11/2024,7:04,11,2024,1,11,11032,A-480,"8,338",2,1,2,22,2
202411242289,0,1,0,1,1,15/12/2024,5:30,12,2024,1,11,11032,A-2001,"15,5",2,2,2,22,2
202411242290,1,0,0,0,0,12/2/2024,3:50,2,2024,1,11,11033,A-7,1107,2,1,1,26,2
202411242291,1,0,0,0,0,21/2/2024,23:45,2,2024,1,11,11033,A-7,"1108,99",1,1,1,20,2
202411242292,0,1,0,0,1,17/4/2024,4:15,4,2024,1,11,11033,N-340a,"119,3",2,2,5,22,2
202411242293,1,0,0,0,0,23/6/2024,23:45,6,2024,1,11,11033,AP-7,"135,5",1,1,1,24,2
202411242294,1,0,0,0,0,18/7/2024,4:00,7,2024,1,11,11033,A-7,"1090,7",1,1,1,8,1
202411242295,1,0,0,0,0,20/8/2024,18:45,8,2024,1,11,11033,CA-34,"1,9",2,1,1,23,2
202411242296,1,0,0,0,0,21/11/2024,23:30,11,2024,1,11,11033,AP-7,136,1,1,1,20,2
202411242297,1,0,0,0,0,28/12/2024,8:00,12,2024,1,11,11033,A-7,"1092,368",1,1,1,20,2
202411242298,1,0,0,0,0,19/1/2024,22:45,1,2024,1,11,11035,N-340,"73,5",1,2,1,8,1
202411242299,1,0,0,0,0,5/3/2024,20:20,3,2024,1,11,11035,N-340,"87,3",2,2,1,0,0
202411242300,1,0,0,0,0,10/3/2024,20:30,3,2024,1,11,11035,N-340,92,1,2,1,26,2
202411242301,1,0,0,0,0,1/4/2024,22:10,4,2024,1,11,11035,N-340,"80,116",1,2,1,20,2
202411242302,1,0,0,0,0,15/5/2024,6:00,5,2024,1,11,11035,N-340,"73,8",1,2,1,5,1
202411242303,1,0,0,0,0,5/9/2024,21:05,9,2024,1,11,11035,N-340,"93,1",1,2,1,20,2
202411242304,1,0,0,0,0,29/10/2024,6:00,10,2024,1,11,11035,N-340,93,1,2,1,20,2
202411242305,1,0,0,0,0,14/11/2024,14:40,11,2024,1,11,11035,N-340,"60,338",2,2,1,20,2
202411242306,1,0,0,0,0,16/11/2024,2:25,11,2024,1,11,11035,CA-8202,"0,985",1,2,3,3,1
202411242307,1,0,0,0,0,24/12/2024,1:50,12,2024,1,11,11035,N-340,"65,049",2,2,1,26,2
202411242308,1,0,0,0,0,10/1/2024,20:20,1,2024,1,11,11037,A-471,"37,194",1,2,2,20,2
202411242309,1,0,0,0,0,2/4/2024,6:00,4,2024,1,11,00000,A-2302,"10,5",1,2,2,3,1
202411242310,1,0,0,0,0,18/1/2024,21:15,1,2024,1,11,11023,A-396,"22,5",1,2,2,20,2
202411242311,1,0,0,0,0,18/2/2024,21:00,2,2024,1,11,11014,N-340,"25,5",1,2,1,26,2
202411242312,1,0,0,0,0,28/6/2024,8:10,6,2024,1,11,11039,A-396,"27,381",2,2,2,0,0
202411242313,1,0,0,0,0,15/9/2024,2:30,9,2024,1,11,11007,N-340,"45,307",2,2,1,20,2
202411242314,1,0,0,0,0,18/8/2024,13:40,8,2024,1,11,00000,A-2302,"10,3",1,2,2,8,1
202411242315,1,0,0,0,0,7/4/2024,13:15,4,2024,1,11,11041,A-384,"29,75",1,2,2,8,1
202411242316,1,0,0,0,0,27/6/2024,0:57,6,2024,1,11,11041,A-384,25,1,2,2,8,1
202411242317,1,0,0,0,0,10/7/2024,5:50,7,2024,1,11,11041,A-373,"1,35",2,2,2,20,2
202411242318,1,0,0,0,0,21/7/2024,23:00,7,2024,1,11,11041,A-384,"26,7",2,2,2,8,1
202411242319,1,0,0,0,0,12/10/2024,5:55,10,2024,1,11,11041,A-384,"26,8",1,2,2,8,1
202411242320,1,0,0,0,0,5/11/2024,7:25,11,2024,1,11,11041,A-373,"2,185",1,2,2,20,2
202411242321,1,0,0,0,0,4/7/2024,2:15,7,2024,1,11,00000,A-2300,"15,378",2,2,2,8,1
202412242322,1,0,0,0,0,1/1/2024,2:05,1,2024,17,12,00000,CV-170,1,2,2,2,8,1
202412242323,1,0,0,0,0,1/5/2024,20:40,5,2024,17,12,00000,CV-170,20,2,2,2,2,1
202412242324,1,0,0,0,0,6/12/2024,7:50,12,2024,17,12,00000,CV-170,"9,475",1,2,2,5,1
202412242325,1,0,0,0,0,20/1/2024,0:00,1,2024,17,12,00000,CV-15,"29,5",1,2,2,8,1
202412242326,1,0,0,0,0,23/2/2024,21:30,2,2024,17,12,00000,CV-129,15,1,2,2,8,1
202412242327,1,0,0,0,0,15/4/2024,23:30,4,2024,17,12,00000,CV-15,"31,1",1,2,2,2,1
202412242328,1,0,0,0,0,22/4/2024,10:30,4,2024,17,12,00000,CV-15,"33,883",2,2,2,5,1
202412242329,1,0,0,0,0,19/8/2024,22:30,8,2024,17,12,00000,CV-15,35,1,2,2,8,1
202412242330,1,0,0,0,0,30/8/2024,23:00,8,2024,17,12,00000,CV-129,"10,318",2,2,2,8,1
202412242331,1,0,0,0,0,27/9/2024,20:00,9,2024,17,12,00000,CV-129,"2,921",1,2,2,8,1
202412242332,1,0,0,0,0,9/11/2024,21:50,11,2024,17,12,00000,CV-15,"40,2",1,2,2,8,1
202412242333,1,0,0,0,0,14/12/2024,21:30,12,2024,17,12,00000,CV-15,"35,578",1,2,2,8,1
202412242334,1,0,0,0,0,28/12/2024,18:30,12,2024,17,12,00000,CV-15,33,1,2,2,2,1
202412242335,1,0,0,0,0,16/1/2024,0:30,1,2024,17,12,12004,N-340,"1015,881",2,2,1,8,1
202412242336,1,0,0,0,0,17/1/2024,22:15,1,2024,17,12,12004,N-340,"1020,82",1,2,1,8,1
202412242337,1,0,0,0,0,3/2/2024,20:30,2,2024,17,12,12004,N-340,"1020,265",1,2,1,8,1
202412242338,1,0,0,0,0,5/2/2024,20:15,2,2024,17,12,12004,N-340,"1027,165",1,2,1,8,1
202412242339,1,0,0,0,0,17/2/2024,22:30,2,2024,17,12,12004,N-340,"1020,5",2,2,1,8,1
202412242340,1,0,0,0,0,24/2/2024,19:30,2,2024,17,12,12004,CTRA FUENT,1,1,2,4,8,1
202412242341,1,0,0,0,0,29/2/2024,21:20,2,2024,17,12,00000,N-340,1030,2,2,1,8,1
202412242342,1,0,0,0,0,2/3/2024,0:53,3,2024,17,12,12004,AP-7,379,1,1,1,5,1
202412242343,1,0,0,0,0,2/3/2024,22:20,3,2024,17,12,12004,N-340,1014,1,2,1,8,1
202412242344,1,0,0,0,0,20/3/2024,19:45,3,2024,17,12,12004,N-340,"1025,6",2,2,1,8,1
202412242345,1,0,0,0,0,29/3/2024,20:50,3,2024,17,12,12004,N-340,"1021,3",2,2,1,8,1
202412242346,1,0,0,0,0,20/4/2024,22:10,4,2024,17,12,12004,N-340,"1020,3",1,2,1,5,1
202412242347,1,0,0,0,0,25/6/2024,6:40,6,2024,17,12,12004,N-340,"1015,747",1,2,1,8,1
202412242348,1,0,0,0,0,28/6/2024,23:15,6,2024,17,12,12004,N-340,1026,2,2,1,8,1
202412242349,1,0,0,0,0,7/7/2024,6:50,7,2024,17,12,12004,CV-1423,"2,1",1,2,4,8,1
202412242350,1,0,0,0,0,14/7/2024,1:05,7,2024,17,12,12004,N-340,"1015,637",2,2,1,8,1
202412242351,1,0,0,0,0,15/7/2024,2:20,7,2024,17,12,12004,N-340,1016,2,2,1,8,1
202412242352,1,0,0,0,0,18/7/2024,6:50,7,2024,17,12,12004,CRTA DE LE,"1,008",1,2,4,8,1
202412242353,1,0,0,0,0,21/7/2024,23:15,7,2024,17,12,12004,N-340,1020,1,2,1,8,1
202412242354,1,0,0,0,0,26/7/2024,5:55,7,2024,17,12,12004,CV-1422,"0,7",2,2,4,8,1
202412242355,1,0,0,0,0,19/8/2024,1:15,8,2024,17,12,12004,N-340,"1024,991",2,2,1,8,1
202412242356,1,0,0,0,0,31/8/2024,2:10,8,2024,17,12,12004,N-340,"1026,796",1,2,1,8,1
202412242357,1,0,0,0,0,16/9/2024,0:15,9,2024,17,12,12004,N-340,"1026,294",1,2,1,8,1
202412242358,1,0,0,0,0,12/10/2024,23:55,10,2024,17,12,12004,N-340,"1015,8",1,2,1,8,1
202412242359,1,0,0,0,0,24/10/2024,20:10,10,2024,17,12,12004,N-340,"1016,1",1,2,1,8,1
202412242360,1,0,0,0,0,26/10/2024,21:55,10,2024,17,12,12004,N-340,"1023,658",1,2,1,8,1
202412242361,1,0,0,0,0,10/11/2024,8:05,11,2024,17,12,12004,N-340,"1015,8",2,2,1,0,0
202412242362,1,0,0,0,0,11/11/2024,19:45,11,2024,17,12,12004,CV-1422,"1,117",2,2,4,8,1
202412242363,1,0,0,0,0,19/11/2024,17:35,11,2024,17,12,12004,CV-1422,"1,064",1,2,4,8,1
202412242364,1,0,0,0,0,28/11/2024,1:00,11,2024,17,12,12004,N-340,"1019,458",1,2,1,8,1
202412242365,1,0,0,0,0,3/12/2024,18:10,12,2024,17,12,12004,CV-1423,"0,1",1,2,4,8,1
202412242366,1,0,0,0,0,5/12/2024,18:30,12,2024,17,12,12004,N-340,"1018,275",1,2,1,8,1
202412242367,1,0,0,0,0,5/12/2024,18:30,12,2024,17,12,12004,N-340,"1018,271",1,2,1,8,1
202412242368,1,0,0,0,0,7/12/2024,19:05,12,2024,17,12,12004,N-340,"1015,35",1,2,1,8,1
